id_player,team,league_name,team_image_url
229575,Panathinaikos,Hellas Liga,https://images.ctfassets.net/rs6bgs1g8dbr/hiMQe9R3qX5Nzuhz1Oelo/bdb557194b24a2b319961c5f74f4ab23/Panathinaikos.png
214968,Independiente,Primera División,https://images.ctfassets.net/rs6bgs1g8dbr/6QXLE1WtZEvdup0uGzbm1w/a8893a216f2bde1f7988303e16884f85/Independiente.png
208224,AEK Athens,Hellas Liga,https://images.ctfassets.net/rs6bgs1g8dbr/1x9Kf9SFo0coaNlinJe5n7/4c14a8659e9ab5a3ebcfa50752b65dbd/AEK_Athens.png
272200,Real Sociedad,Liga F,https://images.ctfassets.net/rs6bgs1g8dbr/3i9mBIJf9c6x7ETtbZlsJF/cf4465ddf5b77919776fad43b9769f8d/Real_Sociedad.png
206654,Monza,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/4P1Fufse7MMT5dFKPAPi0c/bce7f3bbb13dd1c341b793a99741afd4/Monza.png
235813,Cagliari,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/4d6q1ri1lGvu5XR8H91yc2/291a41ad61de21f5fa1ae3b0aa77a404/Cagliari.png
256942,1. FC Köln,Bundesliga 2,https://images.ctfassets.net/rs6bgs1g8dbr/6sWEHCgrbyRHLGMLLoKbrd/93f9fd2c826e646f59e9a3a1e2f2ace1/1._FC_K_ln.png
264923,RB Leipzig,GPFBL,https://images.ctfassets.net/rs6bgs1g8dbr/32INtabk3uJKj11msPW3VW/29f37768e2ba39d6319e048463016ac0/RB_Leipzig.png
226377,River Plate,Libertadores,https://images.ctfassets.net/rs6bgs1g8dbr/4BwfAeZ0DiCVZ1q3DT2FZh/444a7a6be44d123db205a0c8134a7032/River_Plate.png
234826,D. Alavés,LALIGA EA SPORTS,https://images.ctfassets.net/rs6bgs1g8dbr/o2UzLznMeSaTKQXIDBJ9K/9604a07fac457def6567acbac80d92e6/D._Alav_s.png
243311,Lombardia FC,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/2C37V6E3K2Rjty2UsGOYCN/cc4a656aa117b33aa2c95fd7d5e7e2fa/Lombardia_FC.png
208620,RCD Mallorca,LALIGA EA SPORTS,https://images.ctfassets.net/rs6bgs1g8dbr/6sIc8Ru1qFrbp7r1kdZvfh/45f4b05ed9c79abbf56961087a8bd951/RCD_Mallorca.png
246708,Olympiacos FC,Hellas Liga,https://images.ctfassets.net/rs6bgs1g8dbr/7L2qnfLMlvIHxlFRIFIaLq/36bccb606b66d73ef7e59359ebc9285c/Olympiacos_FC.png
212187,Panathinaikos,Hellas Liga,https://images.ctfassets.net/rs6bgs1g8dbr/hiMQe9R3qX5Nzuhz1Oelo/bdb557194b24a2b319961c5f74f4ab23/Panathinaikos.png
211061,Gaziantep,Trendyol Süper Lig,https://images.ctfassets.net/rs6bgs1g8dbr/1vmP2rhf2gChIrzVfGc2WV/4bb5402411ba525ccda4a25176d50ac3/Gaziantep.png
267261,Washington Spirit,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/3g0g0Fq6gO6pvjNDZclQCu/3b7a8d8e2b37d53053143c9601e2f281/Washington_Spirit.png
212204,Club Brugge,1A Pro League,https://images.ctfassets.net/rs6bgs1g8dbr/FKsRSvE3kEY8h59cHK6Sl/bb5f7a26232e4b0a26ec6676afde8f27/Club_Brugge.png
261082,Boca Juniors,Sudamericana,https://images.ctfassets.net/rs6bgs1g8dbr/4iQJuNqiH4y66G8kfET7K3/54af5e4b5118ef5f8695e5fd767597e9/Boca_Juniors.png
198861,RC Lens,Ligue 1 McDonald's,https://images.ctfassets.net/rs6bgs1g8dbr/2fY5JTFyXWkQyTkvnH7vO0/f6c48cd853b4e72b7d6249a7db37ed78/RC_Lens.png
240938,Genoa,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/1U6Ua9Cz6QGubMPI6afnVt/50d9a8e5537ba2b1e3f65aebc3c151f8/Genoa.png
241050,Borussia Dortmund,Bundesliga,https://images.ctfassets.net/rs6bgs1g8dbr/6Ds7zPdvq7qF2tDNmxPo5c/9484420f2fd4853130dfa3a391b77800/Borussia_Dortmund.png
267273,NJ/NY Gotham,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/3s0bqVqMbl3slzX5OTvKYw/b1f98a36e37b31fcf64e2ba1f93844a8/NJ_NY_Gotham.png
267325,Rac. Louisville,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/1jKA1cf2V5kTYNmGHYCx9V/d073bf9e68b08a266c8d9c5147ccdee5/Rac._Louisville.png
138412,Brighton,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/3eAoNBlvSC3V6gEqAoJc95/7c060f521dc3aee313b3988cea3e1081/Brighton.png
259694,RC Celta,LALIGA EA SPORTS,https://images.ctfassets.net/rs6bgs1g8dbr/8rx9iFGpgrzwYQ2qPvUg7/660c5c784ce2dac485e83cb70f4d1653/RC_Celta.png
245833,NC Courage,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/15pYDaOcW0PwmLK6753mxG/5313c4347b22763b8009e6fa95a826dc/NC_Courage.png
273227,Manchester Utd,Barclays WSL,https://images.ctfassets.net/rs6bgs1g8dbr/2FC4Nk8uvjmqMVr3vySbsg/8c3cf6933f53c622c86d0ad95ccf6087/Manchester_Utd.png
254247,FC Nantes,Ligue 1 McDonald's,https://images.ctfassets.net/rs6bgs1g8dbr/4HTG9eawqzQkBQFbbMgmNp/e5f7f1326e6874e4acb7127c59230753/FC_Nantes.png
267358,Utah Royals FC,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/7xEntFBgCou1OH9SDUM02X/8d90fe1e07c9a468c9092a688de274dc/Utah_Royals_FC.png
272217,UD Tenerife,Liga F,https://images.ctfassets.net/rs6bgs1g8dbr/7mKyPkkxWZNhdYS2VPsgDy/47badc00a46d38c7ac568020947b213b/UD_Tenerife.png
244270,Bologna,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/2bgMQesAog9ogrK0WjrbT/d2f64db637249842239bd18128dfe237/Bologna.png
246899,Rac. Louisville,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/1jKA1cf2V5kTYNmGHYCx9V/d073bf9e68b08a266c8d9c5147ccdee5/Rac._Louisville.png
272167,Valencia CF,Liga F,https://images.ctfassets.net/rs6bgs1g8dbr/680UcV8b39MMPPr4Takh3Q/14f70fc75facd0dfffbe87e555228357/Valencia_CF.png
202873,Heidenheim,Bundesliga,https://images.ctfassets.net/rs6bgs1g8dbr/1jpPlLwl8dELQSyvHceCCE/c9da5b06b894c1b8f32df246757c34b6/Heidenheim.png
264337,Fulham,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/3XyipfAo9C0YXRicMOahlo/3e4c1428d3cecd6727f44e19f3c40857/Fulham.png
233164,Ipswich,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/44Qh1hKnCr25JhJKp9Tejw/fe9152e9c439f4b162a93a77148523d2/Ipswich.png
253177,Milano FC,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/6e7nq83IBKbqKqPOBbbEux/503f52e349c0404c91e0a227a2bc6a60/Milano_FC.png
202078,Columbus Crew,MLS,https://images.ctfassets.net/rs6bgs1g8dbr/7vLtozlGVhaAxFB9w9WY5b/a8ec2ce8761d8e57dd12905bb70005ec/Columbus_Crew.png
230965,Al Qadisiyah,ROSHN Saudi League,https://images.ctfassets.net/rs6bgs1g8dbr/5xjyRRfSJWg7fDZkXQiFTg/882a5f8ca85bf2e634a477741f5dfeee/Al_Qadisiyah.png
233631,R. Valladolid CF,LALIGA EA SPORTS,https://images.ctfassets.net/rs6bgs1g8dbr/6A0S4MdOE5mGMjMv6OpP8F/3733c8c46ba1e686451bec0aace1d609/R._Valladolid_CF.png
261188,Everton,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/13yf6Vbzrv9DSQkp6twSZc/fbd37d88f958cc205963d7c532221b34/Everton.png
257980,Bologna,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/2bgMQesAog9ogrK0WjrbT/d2f64db637249842239bd18128dfe237/Bologna.png
267341,Utah Royals FC,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/7xEntFBgCou1OH9SDUM02X/8d90fe1e07c9a468c9092a688de274dc/Utah_Royals_FC.png
231448,Fulham,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/3XyipfAo9C0YXRicMOahlo/3e4c1428d3cecd6727f44e19f3c40857/Fulham.png
234570,Stade Rennais FC,Ligue 1 McDonald's,https://images.ctfassets.net/rs6bgs1g8dbr/7gm3OUVA0KjCkTIYmwT3ZD/ff62812543f97aea898df7dff344c732/Stade_Rennais_FC.png
226662,Feyenoord,Eredivisie,https://images.ctfassets.net/rs6bgs1g8dbr/5lUEv58jiYUgSr67NiVVtQ/40f02c7583bbd7beb598d22945bac075/Feyenoord.png
